"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-05","9.40",,,"0.00",,"0.0","0.0",,"56","37",,"   20","   30","17.9","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-06","4.47",,,"0.00",,"0.0","0.0",,"65","38",,"   20","   10","10.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-07","1.79",,,"0.00",,"0.0","0.0",,"70","37",,"  320","  310","8.1","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-08","1.34",,,"0.00",,"0.0","0.0",,"71","39",,"  230","  220","8.1","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-09","1.79",,,"0.00",,"0.0","0.0",,"71","37",,"  250","  240","8.9","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-10","3.58",,,"0.08",,"0.0","0.0",,"60","36",,"  340","  350","14.1","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-11","5.59",,,"0.00",,"0.0","0.0",,"54","32",,"  330","  310","15.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-12","4.70",,,"0.00",,"0.0","0.0",,"64","31",,"  200","  210","16.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-13","6.71",,,"0.00",,"0.0","0.0",,"60","38",,"  180","  180","17.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-14","8.50",,,"0.00",,"0.0","0.0",,"73","47",,"  220","   20","17.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-15","8.05",,,"0.00",,"0.0","0.0",,"75","61",,"  240","  240","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-16","10.51",,,"0.29",,"0.0","0.0",,"71","58",,"  200","  200","23.9","33.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-17","9.17",,,"0.47",,"0.0","0.0",,"58","29",,"  350","  350","23.0","33.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-18","4.47",,,"0.00",,"0.0","0.0",,"51","26",,"   30","   60","13.0","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-19","2.46",,,"0.00",,"0.0","0.0",,"58","23",,"  150","  150","8.9","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-20","6.49",,,"0.00",,"0.0","0.0",,"68","42",,"  210","  200","16.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-21","4.92",,,"0.08",,"0.0","0.0",,"75","59",,"  290","  280","13.0","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-22","7.61",,,"0.15",,"0.0","0.0",,"76","52",,"  170","  180","23.0","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-23","11.18",,,"0.12",,"0.0","0.0",,"69","42",,"  330","  330","23.9","33.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-24","2.91",,,"0.00",,"0.0","0.0",,"66","31",,"  320","  320","10.1","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-25","3.80",,,"0.00",,"0.0","0.0",,"67","28",,"  210","  210","10.1","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-26","5.14",,,"0.00",,"0.0","0.0",,"70","39",,"  190","  230","17.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-27","12.30",,,"0.00",,"0.0","0.0",,"69","52",,"  180","  180","23.0","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-28","12.30",,,"0.75",,"0.0","0.0",,"73","48",,"  150","  150","23.0","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-29","9.84",,,"0.25",,"0.0","0.0",,"48","38",,"  200","  220","17.9","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-11-30","4.92",,,"0.00",,"0.0","0.0",,"56","32",,"  240","  250","13.0","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-01","3.13",,,"0.00",,"0.0","0.0",,"58","29",,"  350","   30","8.1","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-02","1.79",,,"0.00",,"0.0","0.0",,"63","25",,"  230","  220","10.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-03","5.82",,,"0.00",,"0.0","0.0",,"59","31",,"   50","   80","13.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-04","3.58",,,"0.00",,"0.0","0.0",,"61","32",,"   30","  110","8.1","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-05","3.80",,,"0.02",,"0.0","0.0",,"61","42",,"  130","  120","10.1","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-06","9.40",,,"0.00",,"0.0","0.0",,"69","58",,"  180","  240","16.1","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-07","12.30",,,"0.54",,"0.0","0.0",,"65","41",,"  240","  240","25.9","38.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-08","3.80",,,"0.00",,"0.0","0.0",,"53","30",,"  310","  320","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-09","1.57",,,"0.00",,"0.0","0.0",,"54","31",,"  120",,"8.1",
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-10","7.61",,,"0.00",,"0.0","0.0",,"54","34",,"  350","  340","14.1","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-11","7.83",,,"0.00",,"0.0","0.0",,"49","28",,"   70","   70","14.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-12","5.82",,,"0.00",,"0.0","0.0",,"52","34",,"   20","   30","12.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-13","1.57",,,"0.00",,"0.0","0.0",,"66","33",,"  290","  290","6.9","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-14","4.92",,,"0.00",,"0.0","0.0",,"64","46",,"  150","  150","10.1","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-15","6.93",,,"0.00",,"0.0","0.0",,"68","43",,"  210","  230","17.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-16","6.93",,,"0.36",,"0.0","0.0",,"67","49",,"   10","   20","19.9","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-17","4.70",,,"0.00",,"0.0","0.0",,"52","31",,"   60","   80","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-18","3.80",,,"0.00",,"0.0","0.0",,"52","28",,"  260","  360","8.1","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-19","6.71",,,"0.00",,"0.0","0.0",,"58","31",,"  220","  200","17.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-20","4.47",,,"0.05",,"0.0","0.0",,"58","40",,"  200","  210","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-21","8.72",,,"1.28",,"0.0","0.0",,"63","53",,"  210","  200","19.9","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-22","8.50",,,"0.21",,"0.0","0.0",,"64","60",,"  230","  190","21.0","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-23","7.61",,,"0.00",,"0.0","0.0",,"64","45",,"  220","  210","21.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-24","4.03",,,"0.00",,"0.0","0.0",,"53","34",,"   40","   70","12.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-25","3.58",,,"0.00",,"0.0","0.0",,"52","33",,"  230","  230","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-26","6.93",,,"0.00",,"0.0","0.0",,"56","33",,"   10","   20","15.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-27","12.53",,,"0.95",,"0.0","0.0",,"57","41",,"  240","  250","29.1","40.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-28","5.82",,,"0.00",,"0.0","0.0",,"54","31",,"  270","  300","13.0","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-29","4.70",,,"0.00",,"0.0","0.0",,"53","25",,"  210","  210","14.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-30","8.28",,,"0.00",,"0.0","0.0",,"59","34",,"  190","  190","21.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2011-12-31","4.92",,,"0.00",,"0.0","0.0",,"64","43",,"  200","  210","15.0","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-01","8.95",,,"0.00",,"0.0","0.0",,"66","36",,"  220","  210","23.9","32.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-02","9.62",,,"0.00",,"0.0","0.0",,"48","27",,"  320","  330","21.9","34.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-03","8.50",,,"0.00",,"0.0","0.0",,"35","20",,"  310","  300","21.0","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-04","5.59",,,"0.00",,"0.0","0.0",,"44","16",,"  190","  200","14.1","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-05","4.25",,,"0.00",,"0.0","0.0",,"61","28",,"  280","  310","13.0","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-06","4.47",,,"0.00",,"0.0","0.0",,"65","31",,"  230","  210","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-07","4.92",,,"0.00",,"0.0","0.0",,"71","40",,"  220","  230","14.1","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-08","2.46",,,"0.05",,"0.0","0.0",,"58","42",,"   70","   80","8.1","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-09","3.36",,,"0.02",,"0.0","0.0",,"48","46",,"  160","   90","8.9","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-10","3.36",,,"0.00",,"0.0","0.0",,"57","47",,"  130","   60","8.9","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-11","10.51",,,"0.43",,"0.0","0.0",,"60","50",,"  190","  170","29.1","38.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-12","12.97",,,"0.00",,"0.0","0.0",,"58","41",,"  230","  220","28.0","40.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-13","10.51",,,"0.00",,"0.0","0.0",,"42","26",,"  230","  230","31.1","38.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-14","4.70",,,"0.00",,"0.0","0.0",,"47","21",,"  220","  260","14.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-15","4.47",,,"0.00",,"0.0","0.0",,"50","29",,"  230","  220","13.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-16","5.37",,,"0.00",,"0.0","0.0",,"49","27",,"  180","  180","13.0","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-17","9.84",,,"0.63",,"0.0","0.0",,"66","38",,"  210","  200","21.0","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-18","7.83",,,"0.22",,"0.0","0.0",,"55","36",,"  210","  210","17.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-19","5.37",,,"0.00",,"0.0","0.0",,"47","26",,"   30","   30","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-20","2.91",,,"0.18",,"0.0","0.0",,"50","31",,"  140","  130","8.9","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-21","4.70",,,"0.48",,"0.0","0.0",,"54","46",,"  320","  320","15.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-22","8.72",,,"0.00",,"0.0","0.0",,"50","37",,"   30","   60","16.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-23","2.68",,,"0.12",,"0.0","0.0",,"45","37",,"   80","   80","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-24","3.58",,,"0.00",,"0.0","0.0",,"59","37",,"  240","  230","8.9","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-25","2.68",,,"0.00",,"0.0","0.0",,"64","32",,"  130","  150","8.1","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-26","7.16",,,"0.00",,"0.0","0.0",,"65","49",,"  180","  180","28.0","34.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-27","11.86",,,"0.15",,"0.0","0.0",,"67","34",,"  180","  190","28.0","40.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-28","3.58",,,"0.00",,"0.0","0.0",,"63","30",,"  340","  340","17.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-29","4.92",,,"0.00",,"0.0","0.0",,"53","24",,"  250","  230","15.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-30","3.80",,,"0.00",,"0.0","0.0",,"61","29",,"  220","  220","13.0","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-01-31","6.71",,,"0.00",,"0.0","0.0",,"66","34",,"  230","  230","17.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-01","6.49",,,"0.02",,"0.0","0.0",,"66","45",,"  200","  230","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-02","6.93",,,"0.00",,"0.0","0.0",,"71","49",,"  320","  350","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-03","6.93",,,"0.00",,"0.0","0.0",,"59","38",,"   60","   80","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-04","1.12",,,"0.10",,"0.0","0.0",,"51","45",,"  160","  160","8.1","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-05","5.82",,,"0.34",,"0.0","0.0",,"56","42",,"   70","   70","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-06","3.80",,,"0.00",,"0.0","0.0",,"47","34",,"   70","   40","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-07","1.34",,,"0.00",,"0.0","0.0",,"59","28",,"  350","   70","8.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-08","4.03",,,"0.00",,"0.0","0.0",,"53","30",,"  350","  360","14.1","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-09","3.36",,,"0.00",,"0.0","0.0",,"49","28",,"  210","  210","8.9","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-10","4.70",,,"0.00",,"0.0","0.0",,"48","32",,"  150","  130","8.9","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-11","10.96",,,"0.00",,"0.0","0.0",,"50","24",,"  310","  320","25.9","38.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-12","8.28",,,"0.00",,"0.0","0.0",,"43","18",,"  320","  320","17.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-13","3.36",,,"0.00",,"0.0","0.0",,"51","19",,"  200","  240","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-14","8.95",,,"0.00",,"0.0","0.0",,"54","33",,"  210","  230","17.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-15","4.25",,,"0.00",,"0.0","0.0",,"65","28",,"  140","  140","12.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-16","4.03",,,"0.08",,"0.0","0.0",,"54","44",,"  150","  150","15.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-17","2.91",,,"0.00",,"0.0","0.0",,"63","43",,"  320",,"8.1",
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-18","3.58",,,"0.00",,"0.0","0.0",,"64","40",,"  230","  230","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-19","9.84",,,"0.54",,"0.0","0.0",,"57","33",,"   30","   30","21.0","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-20","5.37",,,"0.00",,"0.0","0.0",,"52","28",,"   40","   90","13.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-21","7.61",,,"0.00",,"0.0","0.0",,"58","30",,"  210","  200","21.0","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-22","9.62",,,"0.03",,"0.0","0.0",,"70","37",,"  210","  240","21.9","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-23","8.95",,,"0.08",,"0.0","0.0",,"76","46",,"  220","  200","21.9","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-24","16.33",,,"0.04",,"0.0","0.0",,"74","45",,"  210","  210","28.0","40.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-25","9.40",,,"0.00",,"0.0","0.0",,"55","35",,"  290","  270","25.1","38.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-26","4.92",,,"0.00",,"0.0","0.0",,"54","25",,"  200","  190","15.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-27","2.46",,,"0.01",,"0.0","0.0",,"55","38",,"  180","  190","8.9","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-28","4.70",,,"0.00",,"0.0","0.0",,"69","39",,"  160","  170","14.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-02-29","10.51",,,"0.06",,"0.0","0.0",,"68","54",,"  210","  220","21.0","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-01","10.07",,,"0.00",,"0.0","0.0",,"80","56",,"  250","  240","19.9","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-02","4.25",,,"0.21",,"0.0","0.0",,"60","49",,"  310","  310","21.0","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-03","5.82",,,"1.48",,"0.0","0.0",,"63","51",,"  300","  290","25.1","36.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-04","7.61",,,"0.00",,"0.0","0.0",,"53","34",,"  290","  290","23.9","34.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-05","10.74",,,"0.00",,"0.0","0.0",,"53","32",,"  310","  310","25.9","36.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-06","4.70",,,"0.00",,"0.0","0.0",,"57","24",,"  170","  150","14.1","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-07","7.16",,,"0.00",,"0.0","0.0",,"69","36",,"  200","  190","16.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-08","8.05",,,"0.00",,"0.0","0.0",,"72","47",,"  210","  220","19.9","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-09","7.38",,,"0.27",,"0.0","0.0",,"64","43",,"  360","  320","17.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-10","7.61",,,"0.00",,"0.0","0.0",,"61","38",,"   30","   60","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-11","4.25",,,"0.00",,"0.0","0.0",,"64","31",,"  170","  160","10.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-12","6.04",,,"0.00",,"0.0","0.0",,"72","45",,"  190","  190","16.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-13","6.71",,,"0.03",,"0.0","0.0",,"75","57",,"  210","  200","14.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-14","3.58",,,"0.00",,"0.0","0.0",,"83","57",,"  200","   90","8.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-15","4.47",,,"0.00",,"0.0","0.0",,"84","52",,"  340","  340","25.1","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-16","3.58",,,"0.01",,"0.0","0.0",,"82","54",,"  290","  300","21.9","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-17","3.58",,,"0.97",,"0.0","0.0",,"81","54",,"  260","  260","17.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-18","2.24",,,"0.00",,"0.0","0.0",,"75","55",,"  290","  350","8.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-19","3.13",,,"0.00",,"0.0","0.0",,"83","55",,"  160","  150","8.9","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-20","6.49",,,"0.00",,"0.0","0.0",,"82","59",,"   50","   40","15.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-21","6.26",,,"0.00",,"0.0","0.0",,"79","59",,"  160","  160","17.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-22","3.80",,,"0.00",,"0.0","0.0",,"80","61",,"  250","  230","8.9","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-23","4.70",,,"0.12",,"0.0","0.0",,"79","60",,"  230","  230","21.0","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-24","8.28",,,"0.34",,"0.0","0.0",,"78","60",,"  180","  190","21.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-25","7.38",,,"0.00",,"0.0","0.0",,"66","52",,"   10","  330","17.9","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-26","7.61",,,"0.00",,"0.0","0.0",,"80","52",,"  350","  320","17.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-27","7.38",,,"0.00",,"0.0","0.0",,"65","48",,"   60","   60","17.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-28","10.07",,,"0.00",,"0.0","0.0",,"76","48",,"  220","  210","17.9","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-29","4.70",,,"0.00",,"0.0","0.0",,"86","57",,"  290","  280","15.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-30","4.92",,,"0.18",,"0.0","0.0",,"78","54",,"  250","  250","21.9","32.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-03-31","4.92",,,"0.28",,"0.0","0.0",,"77","60",,"  300","  260","8.9","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-01","4.25",,,"0.02",,"0.0","0.0",,"76","49",,"  290","  300","21.9","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-02","4.92",,,"0.01",,"0.0","0.0",,"84","54",,"  350","  350","17.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-03","6.93",,,"0.28",,"0.0","0.0",,"78","58",,"  230","  230","15.0","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-04","4.25",,,"0.00",,"0.0","0.0",,"84","57",,"  220","  240","14.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-05","8.50",,,"0.25",,"0.0","0.0",,"70","51",,"   50","   50","19.9","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-06","7.16",,,"0.23",,"0.0","0.0",,"65","42",,"   30","   10","17.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-07","4.47",,,"0.00",,"0.0","0.0",,"70","37",,"   80","   80","10.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-08","4.47",,,"0.00",,"0.0","0.0",,"77","38",,"  230","  220","15.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-09","6.93",,,"0.00",,"0.0","0.0",,"74","47",,"  210","  210","19.9","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-10","7.16",,,"0.00",,"0.0","0.0",,"76","47",,"  260","  230","19.9","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-11","9.84",,,"0.00",,"0.0","0.0",,"63","39",,"   40","  310","19.9","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-12","4.92",,,"0.00",,"0.0","0.0",,"63","33",,"   20","   50","13.0","17.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-13","2.24",,,"0.00",,"0.0","0.0",,"70","34",,"   30","  350","10.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-14","6.04",,,"0.00",,"0.0","0.0",,"75","44",,"  210","  210","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-15","8.95",,,"0.00",,"0.0","0.0",,"78","58",,"  220","  230","16.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-16","8.95",,,"0.00",,"0.0","0.0",,"84","56",,"  210","  220","17.9","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2012-04-17","5.82",,,"0.00",,"0.0","0.0",,"83","57",,"  360","   10","21.9","25.9"
